M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,target
112.0,129.0,6.166666666666667,4.916666666666666,276.0,10.737183443017884,11.19688082639117,10.500000000000002,23.53000977870159,24.51560833835508,17.068022004399857,17.973631028250036,192.921875,80.5638342590502,47.5738832105943,14.0,18.0,38.0,1006.0,3242.0,77.259126984127,4244.0,4463.0,324.0,1532.0,509.0,54.508791670002616,28.953126012165217,2.402016136474373,1.6937292647908708,1.0
164.0,192.0,9.451388888888886,6.777777777777779,428.0,14.95283960607264,15.638152623053553,14.485714285714288,33.02949081689191,35.13033403525652,24.295016413238105,25.70229870584121,274.4976111111111,118.94348798225164,72.6024150606765,26.0,44.0,59.0,2841.0,12932.0,124.52198357198358,12041.0,12713.0,625.0,4528.0,1057.0,77.65689573125876,39.85184236429955,2.5017119675778727,1.3528714061856717,1.0
168.0,212.0,11.576388888888888,6.020833333333332,496.0,13.52634667028197,14.181464171412859,12.692857142857147,30.335690492130965,33.93252162700002,23.18862894814411,24.804742969841577,260.41694907407407,123.74555933170454,81.41842619070941,38.0,72.0,69.0,2039.0,7823.0,122.8863247863248,8532.0,8859.0,508.0,3658.0,930.0,74.64039452766673,36.25936101984627,2.6712042003528764,1.6019155608319786,1.0
194.0,242.0,13.687499999999998,7.645833333333333,556.0,16.518858494639932,17.13884019125589,15.659523809523812,36.30350530821697,39.92636432081845,27.272351012665496,29.03224020881806,314.0465787037037,142.21180656722422,91.70312134575023,42.0,72.0,77.0,3383.0,14135.0,159.52933455433455,13936.0,14249.0,838.0,5572.0,1338.0,88.56221129596545,43.908860587560376,2.682593261578948,1.6499243136227273,1.0
176.0,223.0,12.076388888888888,6.729166666666666,512.0,14.62501164452258,15.244413000255975,13.859523809523811,32.47788811020598,35.73042233011988,24.33453408817813,26.068833307962002,286.6715787037037,129.00999923138167,83.81677182837757,38.0,66.0,71.0,2357.0,8925.0,136.4935286935287,9784.0,10077.0,618.0,4166.0,1058.0,79.23100676161502,38.97576536896624,2.681928657540157,1.6737308977607288,1.0
132.0,173.0,6.0625,4.291666666666667,374.0,10.125864216121357,11.016553811774346,9.790476190476193,24.328278282787178,25.741437235600024,17.578369571312003,19.464949540972263,223.94074999999998,95.35005591163493,61.31674671965487,20.0,28.0,53.0,712.0,1815.0,82.18690476190477,3227.0,3631.0,231.0,1790.0,517.0,56.801127750958855,28.42585050571912,2.7065566698829997,1.6519620624854539,1.0
96.0,113.0,7.006944444444445,4.333333333333333,256.0,9.08135267237864,9.280270964635514,8.704761904761906,19.26456125311398,20.81115315575851,14.347085909317201,14.979682874684881,157.773,70.04816741998297,43.259201525628725,20.0,30.0,35.0,656.0,1886.0,62.53690476190476,2612.0,2580.0,246.0,1004.0,368.0,46.430038274471,23.698082626871177,2.476366599011519,2.1284838699546444,1.0
204.0,260.0,15.249999999999998,7.694444444444444,606.0,16.773582463762317,17.393440982786363,15.714285714285717,36.92942466984329,41.385170996180996,28.220082785844014,30.043437560514757,322.996662037037,150.29440933118687,98.92351911176364,48.0,86.0,84.0,3455.0,13868.0,170.9273643023643,14148.0,14378.0,898.0,5765.0,1412.0,91.56173230724288,44.46822321905631,2.7330673356741513,1.754558107673796,1.0
82.0,98.0,5.645833333333333,3.6666666666666665,220.0,7.687505822261288,7.885843773635597,7.404761904761906,16.438944055103,17.615211165059947,12.116375766016379,12.723382755015361,138.398,59.674787208886606,36.78706557062915,16.0,24.0,30.0,401.0,1030.0,49.00357142857143,1620.0,1625.0,162.0,669.0,260.0,39.37796027511128,20.35382805145646,2.468661744459049,2.101357936158396,1.0
88.0,102.0,3.6944444444444446,3.8055555555555554,212.0,8.432652990377573,8.894205344927391,8.366666666666667,18.83836717690617,19.164965809277263,13.354148613504647,14.193727546466246,158.78125,62.785535700666195,36.273320130848546,8.0,8.0,29.0,557.0,1798.0,51.293253968253964,2445.0,2678.0,159.0,860.0,303.0,42.77915304528492,23.121889182366793,2.3996165924313706,1.4474822413020778,1.0
112.0,130.0,6.166666666666666,4.944444444444444,276.0,10.75402019542349,11.210701925855117,10.533333333333335,23.570417984475043,24.47436688603576,17.027581889879976,17.94804105188134,196.3125,80.42379951998771,47.34438794271402,12.0,16.0,38.0,1043.0,3557.0,76.75317460317461,4370.0,4546.0,296.0,1578.0,497.0,54.520187057064696,28.759120364465222,2.447419382478767,1.6460033357725334,1.0
108.0,127.0,5.916666666666667,4.722222222222221,268.0,10.270856947829099,10.724523025319064,10.066666666666668,22.610826190248503,23.433125433716448,16.28003499417355,17.2153442943261,191.703125,77.45533765617903,45.700679112460634,10.0,14.0,37.0,900.0,2917.0,72.25873015873015,3771.0,3921.0,247.0,1444.0,451.0,52.34370357133754,26.89892068282688,2.5168652294660014,1.6825901416456779,1.0
58.0,62.0,5.083333333333334,3.027777777777778,140.0,6.198377302757664,6.197102672463695,5.933333333333334,12.517259799806402,13.546584519776388,9.480117440128774,9.571737507386041,93.515625,42.29381439321132,24.843766846610826,10.0,16.0,19.0,274.0,764.0,32.54761904761905,1049.0,995.0,91.0,364.0,150.0,30.303355519977472,16.109449862862622,2.2300108465354724,2.1666511432752094,1.0
114.0,136.0,8.618055555555555,5.333333333333333,300.0,11.028946429571347,11.219703329726242,10.60952380952381,23.224455210955856,24.86525929274181,17.16168372016728,17.865425347032645,196.796,82.75145454439078,50.388389443339236,20.0,28.0,41.0,1030.0,3024.0,84.79642857142858,4068.0,3988.0,408.0,1390.0,540.0,55.803645800581116,28.866142864796302,2.533670411844857,2.372415901644988,1.0
160.0,207.0,11.076388888888888,5.645833333333333,480.0,12.591224926280434,13.228530623147849,11.811904761904763,28.45940840695731,31.78818405970261,21.603416029211193,23.289430569272348,254.86594907407408,117.690359444544,78.03327268125882,36.0,66.0,67.0,1556.0,5217.0,114.1826479076479,6533.0,6807.0,437.0,2975.0,809.0,70.11611206768191,34.29181838633975,2.689174570085255,1.7084997410876868,1.0
114.0,136.0,6.777777777777779,5.055555555555555,288.0,10.74071340286802,11.16807794569815,10.5,23.549602458081274,24.482228143535472,16.877751975618917,17.93289760373855,204.328125,81.87369255388143,48.98809677296741,14.0,16.0,40.0,988.0,3136.0,78.1563492063492,4118.0,4256.0,314.0,1741.0,528.0,54.781355950892404,28.790581200350083,2.4828534820072212,1.7349623506911669,1.0
114.0,134.0,6.777777777777778,4.888888888888888,288.0,10.664703797946451,11.11895021631898,10.366666666666669,23.436443388259484,24.629067424415016,17.096531575101277,18.057430851622517,195.078125,82.17186361778299,49.34438794271402,14.0,20.0,40.0,981.0,3111.0,78.58214285714286,4088.0,4230.0,294.0,1548.0,497.0,54.74387079472488,28.452355848489983,2.4722465810890135,1.7552733256488855,1.0
138.0,174.0,5.951388888888889,4.777777777777778,378.0,11.171470407655114,12.07198183480113,10.871428571428574,26.35470629331383,27.698896076397723,19.025683119802327,20.83419549422701,231.9605,99.6481409081119,62.75324991211244,22.0,30.0,53.0,1011.0,3038.0,89.34404761904761,4580.0,5168.0,294.0,2297.0,636.0,62.37931830798237,30.800334246974863,2.6310331865277146,1.4911528005016,1.0
66.0,73.0,6.555555555555555,3.1388888888888893,172.0,6.502907755397976,6.499778153927474,6.066666666666666,13.208902401601822,14.897227048854207,10.365563706277799,10.52321386442364,95.65625,48.758404452610584,30.487475676864214,16.0,26.0,24.0,321.0,893.0,37.307142857142864,1210.0,1128.0,102.0,451.0,176.0,33.01962561556152,16.601661418666875,2.292088911711498,2.3261299167316234,1.0
120.0,141.0,7.638888888888889,5.111111111111111,308.0,11.07971869811898,11.524120172544535,10.700000000000001,24.2782319154079,25.792831226993123,17.844078470807705,18.86284076134564,199.6875,86.8793387864987,53.039446455974385,20.0,26.0,43.0,1130.0,3740.0,83.01984126984127,4671.0,4789.0,339.0,2004.0,576.0,57.25484288411896,29.36270767867899,2.4923497075441436,1.7351876459651865,1.0
124.0,155.0,5.979166666666666,4.861111111111111,332.0,10.759985467332722,11.413264126490965,10.53809523809524,24.5325104455451,25.501752079000006,17.502079757688055,18.952775979582327,220.5855,89.17945622236189,54.815550711732755,16.0,22.0,46.0,906.0,2659.0,82.46626984126985,3914.0,4189.0,298.0,1954.0,560.0,56.80971061584346,29.44071710533492,2.6374292377105615,1.6589604000303804,1.0
176.0,214.0,9.333333333333334,6.999999999999999,456.0,15.562881945713373,16.459788815863764,15.166666666666671,35.23782370963444,36.834072679312435,25.42005249126031,27.32294412921342,304.640625,126.61735327200785,77.31057228419729,22.0,28.0,64.0,2679.0,10483.0,138.30080475080476,11596.0,12505.0,722.0,4704.0,1191.0,81.80640539414016,42.53261112840076,2.5558105868605976,1.3989404538781116,1.0
92.0,105.0,3.9444444444444446,4.027777777777778,220.0,8.915816237971963,9.380384245463443,8.833333333333334,19.79795897113271,20.206207261596575,14.101695509211075,14.92642430402149,163.390625,65.75399756447489,37.91702896110194,10.0,10.0,30.0,673.0,2337.0,55.19527417027417,2948.0,3224.0,172.0,1182.0,360.0,44.96053619075034,24.566140141129154,2.351003274876461,1.4010053662748807,1.0
126.0,145.0,7.527777777777778,5.611111111111111,312.0,12.147867045540842,12.605129116855034,11.833333333333336,26.396035182486028,27.67030887673433,19.258292033180794,20.20434117155085,215.6875,90.79717973108401,53.81652389771358,16.0,22.0,43.0,1634.0,6759.0,88.96447441447441,6905.0,7285.0,397.0,2408.0,684.0,61.586841824507985,32.84048043990671,2.3672326597712834,1.4824630424723488,1.0
104.0,121.0,5.666666666666666,4.416666666666666,260.0,9.737183443017884,10.19688082639117,9.500000000000002,21.530009778701586,22.515608338355076,15.653808442026765,16.559417465876944,176.921875,74.90698000955784,44.74545608584812,14.0,18.0,36.0,878.0,3201.0,65.35133477633478,3760.0,4016.0,200.0,1536.0,444.0,49.9662360466302,26.422722754468168,2.37554310440328,1.4655019696459726,1.0
110.0,124.0,5.555555555555555,4.944444444444444,264.0,10.809663088089316,11.27481143646336,10.633333333333335,23.623576169143693,24.402149252295143,17.039512433698444,17.88983120487755,190.765625,78.95580490031745,45.8033784784746,14.0,16.0,36.0,1303.0,5808.0,71.20558608058607,5596.0,6002.0,248.0,2050.0,534.0,54.29103231216746,29.24030708474229,2.326398587930519,1.2825820596084851,1.0
80.0,91.0,5.555555555555555,3.5555555555555554,202.0,7.66470379794645,7.894205344927391,7.366666666666668,16.43644338825949,17.62906742441502,12.268104450355086,12.779513984093152,128.90625,58.13023305744038,35.20225231898307,14.0,20.0,28.0,456.0,1355.0,46.641269841269846,1874.0,1918.0,140.0,634.0,244.0,39.18373924447759,19.93172670429853,2.3391161848428266,1.8076033584699183,1.0
118.0,143.0,5.638888888888889,4.472222222222221,306.0,10.220346690612276,10.907804598318814,9.966666666666669,23.48960157292813,24.55684979067439,16.987141775360097,18.32739040384226,199.703125,84.94650968523199,52.046019165593876,16.0,20.0,43.0,815.0,2356.0,75.97619047619048,3581.0,3917.0,275.0,1523.0,495.0,54.30715563282517,27.953189659365044,2.533493243973595,1.5965867079724736,1.0
116.0,140.0,5.027777777777779,4.555555555555555,294.0,10.326499840494924,11.013377407318897,10.166666666666668,23.663984374917153,24.360907799975827,16.877751975618917,18.192410627732386,204.328125,83.05841084837421,49.816523897713594,12.0,14.0,41.0,785.0,2185.0,77.21428571428572,3475.0,3833.0,231.0,1485.0,467.0,53.97033777120821,28.36224303308671,2.4891082724602462,1.6380864061428786,1.0
160.0,185.0,8.75,6.861111111111111,398.0,15.097356788324023,15.788410689854784,14.733333333333336,33.27481056516565,34.794033233692275,24.208039501486624,25.559027968186292,271.6875,115.25891450861417,68.6471453250854,22.0,28.0,55.0,3118.0,15935.0,120.41576560694207,13354.0,14274.0,584.0,4932.0,1098.0,77.21408692215964,40.80473623523729,2.3823053099730873,1.2178136291109205,1.0
90.0,98.0,5.694444444444445,4.333333333333334,214.0,9.237183443017884,9.47213595499958,9.0,19.53000977870159,20.515608338355083,14.360915223213313,14.817034504280313,150.75,65.00748507294617,37.67438827398266,14.0,18.0,29.0,756.0,2498.0,58.38492063492063,3096.0,3160.0,238.0,1044.0,368.0,45.70649828903183,23.997641670575884,2.266225762158276,1.788939489896249,1.0
126.0,145.0,7.527777777777777,5.722222222222222,312.0,12.190203145651198,12.626614647306308,11.900000000000004,26.4283778407609,27.60595250049341,19.1203926627382,20.130987876404266,218.15625,90.7790781453075,53.919223263727574,20.0,22.0,43.0,1786.0,8273.0,86.92691475191475,7511.0,7877.0,341.0,2822.0,684.0,61.587072578158924,32.862120221743254,2.3423008278211155,1.3516283760694157,1.0
116.0,138.0,7.388888888888888,4.833333333333333,300.0,10.575387400469408,11.027198506782844,10.2,23.30246879204392,24.783767962794265,17.165481260322572,18.166820651363693,193.84375,83.91992771557827,51.34438794271402,16.0,24.0,42.0,954.0,2924.0,79.52460317460319,3977.0,4123.0,299.0,1579.0,506.0,54.96627845165446,28.474736953708046,2.4665386882904876,1.7984200671186878,1.0
84.0,103.0,6.256944444444445,3.638888888888889,232.0,7.615026177189854,7.807913163563407,7.271428571428572,16.345377664660894,17.728670251119883,12.144885336717795,12.807182578387849,140.55425,61.282816567619385,38.55757030274886,16.0,26.0,32.0,390.0,969.0,49.602380952380955,1560.0,1546.0,160.0,551.0,244.0,39.705907119124966,20.63622558977528,2.529727734344706,2.1782608191831354,1.0
94.0,116.0,7.368055555555555,4.097222222222222,260.0,8.535746480844884,8.72484294160873,8.123809523809525,18.23813324258733,19.85369431496082,13.606879142013424,14.317543702616671,157.75324999999998,68.57850954825216,43.23691189554425,18.0,28.0,36.0,526.0,1363.0,59.76309523809524,2092.0,2063.0,216.0,863.0,330.0,44.40618102441422,22.63735724764175,2.5357711843766033,2.268694811154623,1.0
108.0,123.0,5.916666666666667,4.61111111111111,268.0,10.203509938206668,10.669238627463278,9.933333333333337,22.449193367154674,23.598091242993704,16.441795452253075,17.31770419980087,178.140625,78.01547661242904,46.6186601839818,18.0,22.0,37.0,1091.0,4474.0,67.8946830946831,4676.0,5002.0,212.0,1663.0,466.0,52.30988259224062,27.482111123578743,2.3358298353119267,1.3468110835805414,1.0
160.0,207.0,11.076388888888888,5.645833333333334,480.0,12.591224926280432,13.22853062314785,11.811904761904765,28.45940840695732,31.788184059702612,21.60341602921119,23.28943056927236,254.86594907407408,117.69035944454399,78.03327268125885,36.0,66.0,67.0,1556.0,5217.0,114.1826479076479,6533.0,6807.0,437.0,2975.0,809.0,70.11611206768195,34.29181838633975,2.689174570085255,1.7084997410876865,1.0
120.0,143.0,7.638888888888888,5.166666666666667,308.0,11.113392202930195,11.551762371472428,10.76666666666667,24.35904832695482,25.710348322354495,17.76319824176794,18.81166080860826,206.46875,86.59926930837368,52.58045592021381,16.0,22.0,43.0,1073.0,3365.0,84.91626984126984,4447.0,4582.0,323.0,1752.0,553.0,57.256835277851906,29.661294647906615,2.4734215542353466,1.8191548886560118,1.0
60.0,67.0,5.694444444444445,3.0000000000000004,152.0,6.12589765768623,6.119172062391505,5.8,12.423693409364299,13.660043605836325,9.50862701083019,9.655537330758527,95.671875,43.90184375194411,26.61427157873053,10.0,18.0,21.0,250.0,628.0,33.70238095238095,947.0,887.0,97.0,340.0,150.0,30.536565865466148,16.051961930649306,2.2882456112707374,2.3975261918256137,1.0
96.0,116.0,5.166666666666667,4.055555555555555,244.0,8.808861750289882,9.249086890008648,8.633333333333335,19.6674057251594,20.359705793276678,14.049324850872729,15.031757326824472,172.328125,68.82097074998964,41.279892840468044,10.0,12.0,34.0,522.0,1342.0,60.45476190476191,2228.0,2366.0,152.0,953.0,329.0,45.42203938249742,24.18898307883071,2.465468280253215,1.844422604111271,1.0
80.0,89.0,5.555555555555555,3.499999999999999,202.0,7.631030293135235,7.866563145999497,7.300000000000002,16.35562697671257,17.711550329053647,12.348984679394848,12.830693936830537,122.125,58.41030253556538,35.66124285474367,18.0,24.0,28.0,484.0,1535.0,45.69761904761905,1990.0,2038.0,130.0,672.0,244.0,39.166633358827376,19.793743689290935,2.295087725842421,1.687815276940427,1.0
98.0,122.0,6.229166666666667,3.541666666666667,278.0,8.02069250059882,8.466630871873571,7.604761904761904,18.17894316994985,19.939832812198873,13.6775774071689,14.688602093032545,154.31524537037038,71.70570980022055,46.339564552579645,20.0,34.0,39.0,436.0,1078.0,56.727380952380955,1847.0,1941.0,139.0,1000.0,316.0,43.834723631182506,21.923669748846304,2.5683145534556693,1.9018502636660874,1.0
84.0,104.0,6.256944444444445,3.6527777777777777,232.0,7.625062878321925,7.816594651144866,7.290476190476191,16.37210783880289,17.698993776581567,12.12371589441903,12.793940340502393,142.98762499999998,61.173591200964495,38.40848477079807,16.0,24.0,32.0,383.0,931.0,49.92619047619047,1530.0,1514.0,164.0,537.0,244.0,39.716910390108254,20.190849111050184,2.5442992854351707,2.222452237147242,1.0
114.0,135.0,8.618055555555555,5.319444444444443,300.0,11.018909728439278,11.211021842144783,10.590476190476192,23.197725036813864,24.89493576728013,17.182853162466042,17.878667584918094,194.36262499999998,82.86067991104566,50.53747497529003,20.0,30.0,41.0,1044.0,3102.0,84.19880952380952,4128.0,4052.0,406.0,1404.0,540.0,55.79193756011527,29.39423593503055,2.5095556431816166,2.3327897693617583,1.0
82.0,92.0,5.645833333333334,3.444444444444444,220.0,7.567280126492686,7.802453635391254,7.2,16.230418869628192,17.89974523889684,12.407602210588392,12.88890378383433,123.50636574074073,60.37084478503703,37.64045812194716,18.0,36.0,30.0,474.0,1474.0,46.21150793650793,1948.0,1994.0,136.0,636.0,244.0,39.40614263744918,19.862149786043197,2.3940787433058746,1.7298108814505166,1.0
