M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,dG_hyd
32.0,31.0,4.361111111111111,2.416666666666667,70.0,4.3080604124904465,4.049127729379167,4.133333333333333,7.7112352811751075,8.31726233425821,5.76624404923356,5.532321001608409,59.375,23.330797540334505,12.714776642118863,6.0,8.0,9.0,110.0,275.0,17.026190476190475,368.0,304.0,36.0,110.0,56.0,19.24628648935833,10.47213595499958,2.000000000000001,2.8766225950797444,-2.49
30.0,30.0,5.173611111111111,1.5,96.0,2.9433756729740645,2.719605259509101,2.4857142857142853,5.121794126179664,7.069764047840349,4.87656659757667,4.583157824826062,27.68511111111111,23.693872197189744,16.605551275463988,14.0,36.0,13.0,42.0,69.0,12.500000000000002,126.0,90.0,26.0,42.0,30.0,15.32635766478534,6.6027204955431404,2.175327747161076,3.541196965079901,-4.16
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-0.1
26.0,24.0,3.5,2.25,50.0,3.914213562373095,3.6547005383792515,3.833333333333333,6.885618083164127,7.121320343559642,4.949747468305834,4.69023444431199,56.0,18.61427157873053,9.071067811865476,2.0,2.0,6.0,84.0,210.0,13.742857142857144,280.0,231.0,24.0,84.0,42.0,16.754072029940975,9.517540966287266,1.8793852415718166,2.53006045688352,1.92
52.0,58.0,5.194444444444445,2.4722222222222223,136.0,5.109060905280623,5.105350962927558,4.7666666666666675,10.383285203590841,11.701285058155639,8.134853562976977,8.266913744754124,76.28125,38.38502424151423,24.015339721864635,12.0,20.0,19.0,150.0,327.0,26.599999999999998,559.0,513.0,55.0,236.0,104.0,25.968474572021044,12.675204166065733,2.3027756377319935,2.4371592600346954,-4.51
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,-4.74
22.0,20.0,3.25,2.0,42.0,3.414213562373095,3.1547005383792515,3.333333333333333,5.885618083164127,6.121320343559642,4.242640687119286,3.9831276631254418,48.0,15.785844453984339,7.65685424949238,2.0,2.0,5.0,56.0,126.0,11.15,182.0,146.0,18.0,56.0,30.0,14.47448672760572,8.054678984251696,1.8477590650225744,2.447472887876344,-3.95
42.0,40.0,5.472222222222222,2.666666666666667,98.0,5.12589765768623,4.894427190999916,4.8,9.423693409364297,10.660043605836323,7.508627010830191,7.206047587975348,61.5,31.173921690586255,18.128990204491963,10.0,18.0,13.0,204.0,612.0,23.02142857142857,706.0,606.0,54.0,204.0,90.0,23.998878109772967,12.054678984251694,2.0000000000000004,2.909205095488745,-4.8
42.0,46.0,4.083333333333334,2.0277777777777777,108.0,4.198377302757663,4.197102672463695,3.9333333333333336,8.5172597998064,9.546584519776387,6.6516903153825835,6.743310382639851,61.515625,30.980105894226565,19.186912597118443,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.185691438717136,10.792280186226476,2.2458267799378633,2.34622717382778,-6.01
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-4.57
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264211,5.390681974697982,3.7543135054150953,3.4732672819907515,30.75,14.99460169804673,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716462,6.155367074350508,1.9021130325903077,2.6272148478988635,-4.39
28.0,27.0,4.111111111111111,2.166666666666667,62.0,3.808060412490447,3.549127729379167,3.633333333333333,6.7112352811751075,7.317262334258209,5.059137268047012,4.825214220421861,51.375,20.502370415588317,11.30056307974577,6.0,8.0,8.0,76.0,170.0,14.266666666666667,248.0,199.0,28.0,76.0,42.0,16.9667011599727,9.409260218956907,1.9890437907365472,2.862065598305084,2.97
70.0,77.0,6.805555555555555,3.3888888888888897,180.0,7.002907755397976,6.999778153927474,6.566666666666666,14.208902401601822,15.897227048854207,11.072670487464347,11.230320645610188,103.65625,51.586831577356776,31.90168923923731,16.0,26.0,25.0,404.0,1240.0,40.9515873015873,1521.0,1417.0,101.0,572.0,204.0,35.29921714448019,17.72062983782931,2.2981284210400745,2.290892150463114,-7.0
82.0,89.0,9.395833333333334,4.736111111111111,216.0,8.918362620557913,8.625675811613705,8.4,17.030693584209676,19.087125910015544,13.065180168918227,13.0513945406645,132.51099537037038,60.73559203488392,37.32402711749646,22.0,38.0,29.0,738.0,2344.0,57.313095238095244,2610.0,2286.0,242.0,738.0,306.0,43.15763999194398,22.072764716862356,2.3140346944161627,4.654126269977985,-8.15
42.0,46.0,4.083333333333334,2.027777777777778,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.6516903153825835,6.743310382639851,61.515625,30.980105894226565,19.186912597118443,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.185691438717143,10.792280186226476,2.245826779937864,2.3462271738277805,-6.5
42.0,46.0,4.083333333333334,2.0277777777777777,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.6516903153825835,6.743310382639851,61.515625,30.98010589422657,19.186912597118443,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.18569143871713,10.792280186226474,2.245826779937863,2.3462271738277805,-6.79
22.0,20.0,3.25,2.0,42.0,3.414213562373095,3.1547005383792515,3.333333333333333,5.885618083164127,6.121320343559642,4.242640687119286,3.9831276631254418,48.0,15.785844453984339,7.65685424949238,2.0,2.0,5.0,56.0,126.0,11.15,182.0,146.0,18.0,56.0,30.0,14.47448672760572,8.054678984251696,1.8477590650225744,2.447472887876344,1.68
22.0,20.0,3.25,2.0,42.0,3.414213562373095,3.1547005383792515,3.333333333333333,5.885618083164127,6.121320343559642,4.242640687119286,3.9831276631254418,48.0,15.785844453984339,7.65685424949238,2.0,2.0,5.0,56.0,126.0,11.15,182.0,146.0,18.0,56.0,30.0,14.47448672760572,8.054678984251696,1.8477590650225744,2.447472887876344,-1.16
52.0,58.0,5.194444444444445,2.4722222222222223,136.0,5.109060905280623,5.105350962927558,4.7666666666666675,10.383285203590841,11.701285058155639,8.134853562976977,8.266913744754124,76.28125,38.38502424151423,24.015339721864635,12.0,20.0,19.0,150.0,327.0,26.599999999999998,559.0,513.0,55.0,236.0,104.0,25.968474572021044,12.675204166065736,2.302775637731994,2.437159260034696,-3.2
76.0,82.0,7.145833333333334,3.625,206.0,7.442001567141136,7.429511974842612,6.966666666666668,15.046590198765632,17.117567050776383,11.790464366778439,11.973463931391326,111.1111111111111,56.59197739077423,35.70110302003958,22.0,42.0,28.0,452.0,1298.0,45.75119047619048,1690.0,1562.0,138.0,631.0,234.0,37.792579902432486,18.4260910392689,2.3286381537327,2.5002721759136795,-6.68
34.0,32.0,5.423611111111111,1.7083333333333333,104.0,3.4165022194363885,3.1971026724636946,2.933333333333333,6.054655746264212,8.140681974697982,5.645282935581863,5.329096820266755,29.86111111111111,26.77155942765331,18.39834563766817,16.0,40.0,14.0,66.0,127.0,15.166666666666666,208.0,159.0,32.0,66.0,42.0,17.586510021393877,7.384646120352906,2.1489611417496355,3.388924101358251,2.89
36.0,35.0,4.611111111111111,2.666666666666667,78.0,4.8080604124904465,4.549127729379167,4.633333333333333,8.711235281175107,9.317262334258208,6.473350830420108,6.239427782794957,67.375,26.1592246650807,14.128990204491961,6.0,8.0,10.0,149.0,399.0,20.027380952380952,506.0,425.0,48.0,149.0,72.0,21.526096403958878,11.918006474314364,2.0285234880268836,2.998419094375296,-2.64
50.0,52.0,5.972222222222222,3.4444444444444446,114.0,6.256748817474191,5.981939884532615,6.033333333333333,11.633840219870441,12.398543232197689,8.55423105945987,8.407871302153794,94.765625,36.24348460516376,20.19348530673794,8.0,10.0,15.0,288.0,827.0,30.882539682539683,996.0,852.0,96.0,288.0,132.0,28.597822295545697,15.499988669945466,2.172342714254444,3.632264013511074,-3.64
22.0,20.0,3.25,2.0,42.0,3.414213562373095,3.1547005383792515,3.333333333333333,5.885618083164127,6.121320343559642,4.242640687119286,3.9831276631254418,48.0,15.785844453984339,7.65685424949238,2.0,2.0,5.0,56.0,126.0,11.15,182.0,146.0,18.0,56.0,30.0,14.47448672760572,8.054678984251696,1.8477590650225744,2.447472887876344,1.66
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264212,5.390681974697982,3.7543135054150945,3.4732672819907515,30.75,14.994601698046727,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716455,6.155367074350506,1.9021130325903068,2.6272148478988635,-2.02
40.0,39.0,5.833333333333334,2.333333333333333,102.0,4.519744507803582,4.2888543819998315,4.1,8.249310607375277,9.85598559653489,6.910910029384821,6.633920582898672,48.875,30.23359340269785,18.94427190999916,14.0,24.0,14.0,135.0,324.0,20.883333333333333,450.0,369.0,52.0,135.0,72.0,21.93259599169989,10.184667847868202,2.1010029896154583,3.337430348629276,-4.97
42.0,46.0,4.083333333333334,2.0277777777777777,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.651690315382584,6.74331038263985,61.515625,30.980105894226565,19.186912597118447,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.18569143871714,10.792280186226474,2.2458267799378633,2.34622717382778,-17.74
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,-1.24
16.0,14.0,3.361111111111111,1.3333333333333333,38.0,2.270055610029662,2.0245638646895836,2.0666666666666664,3.6546557462642113,4.390681974697982,3.0472067242285474,2.766160500804204,22.75,12.16617457330054,7.23606797749979,6.0,10.0,5.0,18.0,28.0,6.666666666666666,52.0,36.0,10.0,18.0,12.0,10.118119614388581,5.226251859505506,1.8477590650225744,2.5395388613593908,2.38
28.0,26.0,4.111111111111111,2.0833333333333335,62.0,3.770055610029662,3.5245638646895836,3.5666666666666664,6.654655746264211,7.390681974697982,5.16852706778819,4.887480844363847,46.75,20.651455947539105,11.478708664619074,6.0,10.0,8.0,79.0,185.0,14.1,260.0,211.0,26.0,79.0,42.0,16.957097116180837,8.762572535069648,1.9498558243636481,2.7158427612932585,-2.09
30.0,31.0,2.361111111111111,1.6666666666666665,68.0,3.393846850117352,3.3944271909999157,3.3,6.82561719801098,7.195941990698567,5.059137268047012,5.0847272444157054,51.375,21.68708871008112,12.128990204491961,4.0,6.0,9.0,42.0,71.0,12.916666666666666,163.0,157.0,11.0,78.0,36.0,16.189602380978524,8.720566232730448,2.1010029896154583,2.122917949959366,-1.46
20.0,16.0,4.0625,1.0,68.0,2.0,1.7888543819998317,1.6,3.2,5.0,3.4641016151377544,3.0983866769659336,9.48148148148148,16.492422502470642,12.0,12.0,36.0,9.0,16.0,22.0,7.0,44.0,28.0,12.0,16.0,12.0,10.524391382167263,4.0,2.0,3.0237157840738176,-0.19
50.0,55.0,4.583333333333334,2.611111111111111,124.0,5.236382105218448,5.221666537153279,5.0,10.573839334717295,11.473164879336613,7.956514078014501,8.09525732107096,82.140625,36.48787461176816,21.83719413699133,10.0,14.0,17.0,162.0,390.0,25.919047619047618,609.0,565.0,45.0,252.0,104.0,25.754244629039352,13.619694833292892,2.2508745945255453,2.242704555869001,-4.09
46.0,51.0,4.333333333333334,2.305555555555556,116.0,4.715214055163271,4.710923771927642,4.466666666666667,9.557668005579858,10.505343067457073,7.3183569820492504,7.424827187457705,72.90625,33.66849827991025,20.371630891611247,8.0,14.0,16.0,114.0,231.0,22.9,428.0,396.0,48.0,180.0,84.0,23.4753395541234,11.945821561028195,2.2671838628845014,2.3960449098608665,-3.58
26.0,24.0,3.5,2.25,50.0,3.914213562373095,3.6547005383792515,3.833333333333333,6.885618083164127,7.121320343559642,4.949747468305834,4.69023444431199,56.0,18.61427157873053,9.071067811865476,2.0,2.0,6.0,84.0,210.0,13.742857142857144,280.0,231.0,24.0,84.0,42.0,16.754072029940975,9.517540966287266,1.8793852415718166,2.53006045688352,0.27
94.0,117.0,3.166666666666667,3.388888888888889,242.0,7.932652990377571,8.61895021631898,7.866666666666667,18.838367176906168,19.16496580927726,13.232828269945001,14.52189694568978,168.953125,67.02817638778546,40.51596081796784,8.0,8.0,34.0,362.0,845.0,52.60952380952381,1676.0,1933.0,112.0,1008.0,308.0,42.39611189601495,22.505459381157138,2.532088886237957,1.6706371262404474,-4.52
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-0.1
30.0,28.0,4.722222222222222,1.9166666666666665,74.0,3.625897657686229,3.3944271909999157,3.3,6.423693409364296,7.6600436058363215,5.387306667270547,5.084727244415705,37.5,22.688640316347684,13.886349517372675,10.0,18.0,10.0,74.0,161.0,14.466666666666665,240.0,191.0,28.0,74.0,42.0,17.160125219727846,8.47213595499958,2.000000000000001,2.9278193611827583,-2.36
24.0,22.0,4.3125,1.375,76.0,2.560660171779821,2.3272393461533625,2.1999999999999997,4.285618083164127,5.871320343559642,4.012289773726411,3.717636857841802,23.11111111111111,19.077520809352354,13.16227766016838,12.0,32.0,10.0,28.0,44.0,9.5,82.0,57.0,18.0,28.0,20.0,12.823409519949186,5.818625822352818,2.0743132930519423,3.168489872670569,2.51
46.0,50.0,4.333333333333334,2.2777777777777777,116.0,4.698377302757664,4.697102672463695,4.433333333333334,9.517259799806402,10.546584519776388,7.358797096569131,7.4504171638263985,69.515625,33.80853301897276,20.601126159491542,10.0,16.0,16.0,120.0,262.0,22.6,452.0,420.0,40.0,192.0,84.0,23.46482436187437,11.936237570137333,2.2360679774997902,2.2599025962240935,-9.82
24.0,23.0,3.861111111111111,1.9166666666666667,54.0,3.308060412490447,3.0491277293791677,3.1333333333333333,5.7112352811751075,6.317262334258209,4.352030486860464,4.118107439235313,43.375,17.67394329084213,9.886349517372675,6.0,8.0,7.0,50.0,99.0,11.616666666666667,158.0,122.0,22.0,50.0,30.0,14.68711284067275,7.878462024097665,1.9696155060244167,2.8318199660707846,-6.72
40.0,43.0,3.4722222222222223,2.166666666666667,96.0,4.325698502695489,4.313418246689415,4.166666666666666,8.707813930932858,9.318464340957362,6.473350830420108,6.571653958956686,67.375,29.082956264480494,17.00876701224514,8.0,10.0,13.0,90.0,187.0,19.066666666666666,341.0,319.0,25.0,150.0,66.0,20.971923394025076,11.18995723015805,2.193993277712657,2.1804017457062086,-7.48
44.0,46.0,3.7222222222222223,2.333333333333333,104.0,4.787693700234704,4.7888543819998315,4.6,9.651234396021962,10.391883981397134,7.289847411347834,7.34102736408522,70.75,32.06046892117748,18.601126159491542,8.0,12.0,14.0,126.0,287.0,22.083333333333332,482.0,456.0,46.0,189.0,84.0,23.241673814767665,12.066822110680892,2.175327747161075,2.1312821385375686,0.16
76.0,88.0,5.305555555555555,3.3333333333333335,194.0,7.181540550352057,7.408026444391338,6.900000000000001,15.476851594032947,16.587825972095704,11.520557554648656,12.046817226537913,124.296875,55.16177119363168,33.55854348872969,12.0,18.0,27.0,348.0,897.0,43.820238095238096,1420.0,1440.0,130.0,600.0,228.0,36.833761383176494,18.628709824989294,2.3941701709713303,1.9869748262831397,-2.16
2.0,1.0,2.0,1.0,2.0,1.0,0.7071067811865475,1.0,1.0,1.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0861612696304874,2.0,1.0,1.0,-4.55
36.0,39.0,3.2222222222222223,1.861111111111111,88.0,3.804530452640311,3.802675481463779,3.6333333333333333,7.691642601795419,8.350642529077819,5.835193734454857,5.901223825343432,58.140625,26.26357993262259,15.543203766865055,6.0,10.0,12.0,60.0,106.0,16.166666666666668,228.0,214.0,20.0,106.0,50.0,18.692556642802074,9.953959938490613,2.1935270853310533,2.2794002709583667,-4.55
94.0,115.0,5.527777777777779,3.6666666666666665,248.0,8.181540550352056,8.632771315782927,7.900000000000001,18.476851594032944,19.5878259720957,13.520557554648656,14.496306969321092,158.46875,67.88969325498954,42.04382486296826,12.0,18.0,35.0,452.0,1156.0,55.62976190476191,1933.0,2055.0,133.0,1000.0,318.0,43.375030339976995,22.43517429168555,2.5078033270891154,1.8223308353016539,-11.53
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560583,4.47213595499958,1.6180339887498947,1.9747448713915894,-1.17
24.0,22.0,3.861111111111111,1.8333333333333333,54.0,3.270055610029662,3.0245638646895836,3.0666666666666664,5.654655746264211,6.390681974697982,4.461420286601642,4.180374063177299,38.75,17.823028822792917,10.06449510224598,6.0,10.0,7.0,52.0,108.0,11.483333333333333,166.0,130.0,20.0,52.0,30.0,14.677511786966832,7.7274066103125465,1.9318516525781364,2.678257743164726,-3.28
38.0,36.0,5.222222222222222,2.416666666666667,90.0,4.62589765768623,4.394427190999916,4.3,8.423693409364295,9.660043605836323,6.801520229643643,6.4989408067888,53.5,28.345494565840063,16.714776642118863,10.0,18.0,12.0,151.0,412.0,20.07142857142857,514.0,433.0,44.0,151.0,72.0,21.719292807607737,10.987918414869867,1.9999999999999998,2.909471975439737,-5.73
36.0,39.0,3.2222222222222223,1.861111111111111,88.0,3.804530452640311,3.802675481463779,3.6333333333333333,7.691642601795419,8.350642529077819,5.835193734454857,5.901223825343432,58.140625,26.26357993262259,15.543203766865055,6.0,10.0,12.0,60.0,106.0,16.166666666666668,228.0,214.0,20.0,106.0,50.0,18.692556642802074,9.953959938490613,2.1935270853310533,2.2794002709583667,-5.29
82.0,93.0,8.527777777777779,3.777777777777779,220.0,7.824274960443894,7.816274734855201,7.2333333333333325,15.9409532091707,18.20662812561271,12.624783420280036,12.863313807465639,117.1875,60.73981402243972,38.7301163639835,20.0,34.0,31.0,518.0,1499.0,50.92857142857143,1933.0,1783.0,169.0,714.0,266.0,40.30562535091957,19.869530804136943,2.3753088738883528,2.6156458508900533,-9.41
34.0,36.0,2.611111111111111,2.0,76.0,3.931851652578137,3.9189910556894993,3.8666666666666667,7.8821967329218765,8.122522350258794,5.6568542494923815,5.729567401660267,64.0,24.366430302876523,13.365058181991753,4.0,4.0,10.0,64.0,122.0,15.783333333333333,246.0,234.0,22.0,109.0,50.0,18.47902253715965,10.424292428609817,2.1357792050698574,2.1250162554146717,-1.24
44.0,46.0,5.5625,2.875,116.0,5.181980515339465,4.9040092744604245,4.9,9.45685424949238,10.613961030678926,7.229986434463368,7.0774575631531835,74.37037037037037,32.73299879735434,19.729473667624426,12.0,24.0,15.0,166.0,391.0,24.7,554.0,454.0,72.0,166.0,90.0,24.26224243832631,12.128990204491963,2.2360679774997907,3.790229816165348,-7.5
