M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logS
20.0,19.0,3.611111111111111,1.6666666666666667,46.0,2.808060412490447,2.5491277293791677,2.6333333333333333,4.7112352811751075,5.317262334258209,3.644923705673916,3.4110006580487657,35.375,14.845516166095939,8.47213595499958,6.0,8.0,6.0,31.0,54.0,9.083333333333332,94.0,69.0,16.0,31.0,20.0,12.407305943380177,6.898979485566356,1.9318516525781362,2.7541847860376616,-0.22
98.0,109.0,7.166666666666666,4.444444444444443,246.0,9.541713895658194,9.774811436463361,9.133333333333335,20.22165238049701,21.866250867432896,15.246361489362336,15.768510861317907,152.890625,71.47207513234541,43.31809710423603,20.0,28.0,34.0,962.0,3849.0,62.16679709179709,3898.0,3929.0,198.0,1451.0,408.0,48.42232195663932,25.10627500597687,2.297071255211563,1.6392913884837241,-4.89
66.0,72.0,3.2222222222222223,3.2499999999999996,150.0,6.949489742783179,7.183281572999748,6.9,14.878775382679628,15.123724356957947,10.606601717798217,11.011541046127832,120.0,47.08915177549966,26.1443299263566,6.0,6.0,20.0,343.0,1032.0,36.92063492063492,1450.0,1531.0,100.0,541.0,198.0,33.88194357286601,18.877840949171787,2.2105086495394843,1.5986594573645951,-4.45
46.0,50.0,4.333333333333334,2.2777777777777777,116.0,4.698377302757663,4.697102672463695,4.433333333333334,9.5172597998064,10.546584519776387,7.358797096569131,7.4504171638263985,69.515625,33.80853301897276,20.601126159491542,10.0,16.0,16.0,120.0,262.0,22.599999999999998,452.0,420.0,40.0,192.0,84.0,23.464824361874356,11.936237570137335,2.2360679774997902,2.2599025962240935,-3.77
42.0,47.0,4.083333333333334,2.055555555555556,108.0,4.215214055163271,4.210923771927642,3.9666666666666663,8.557668005579858,9.505343067457071,6.6112502008627025,6.717720406271157,64.90625,30.84007115516407,18.95741732923815,8.0,14.0,15.0,82.0,151.0,19.666666666666668,307.0,283.0,31.0,140.0,66.0,21.19575112540568,10.891330678669734,2.2638209778523954,2.4133248481963467,-1.79
120.0,147.0,10.451388888888888,5.291666666666665,336.0,10.806896738665586,10.967531467752622,10.185714285714289,22.85549996970498,25.27155105061498,17.213261503245107,18.108788212028568,195.04275,88.02515187383968,56.479354869445004,26.0,42.0,47.0,1110.0,3625.0,83.55039682539682,4353.0,4235.0,337.0,1511.0,517.0,56.55651888078137,28.7667348566669,2.5224203882661165,2.1772696581273263,0.79
60.0,72.0,6.666666666666666,2.666666666666667,168.0,5.464101615137755,5.449489742783179,5.0,11.196152422706632,12.92820323027551,8.898979485566358,9.141620172685643,88.59375,44.42951008372598,28.970562748477143,12.0,24.0,24.0,174.0,357.0,31.6,636.0,570.0,60.0,282.0,126.0,28.71591913622389,14.601126159491542,2.414213562373096,2.7602520756252087,0.35
94.0,114.0,7.8888888888888875,4.027777777777778,254.0,8.468432912787325,8.67115627993646,8.0,18.171915546070615,19.93726649447437,13.698897039611131,14.408450369010412,152.609375,68.60212459024282,43.39354332309538,16.0,26.0,36.0,568.0,1622.0,58.21468253968254,2237.0,2176.0,183.0,829.0,309.0,44.45228065470706,22.66467945137395,2.5170165946024867,2.1084843466695213,-0.17
94.0,106.0,9.277777777777777,4.611111111111111,244.0,9.362279762904677,9.340838599544785,8.8,18.997532744081596,21.133208485172936,14.636713964098501,14.922367527083297,145.8125,69.07600986472751,42.794611466229476,20.0,32.0,34.0,880.0,3124.0,62.98823953823953,3332.0,3130.0,240.0,1132.0,374.0,47.15304594563914,24.212498445092226,2.336045738284078,2.4868043108728073,-2.111
32.0,34.0,4.8125,2.125,92.0,3.681980515339464,3.4040092744604245,3.3999999999999995,6.456854249492381,7.613961030678927,5.108666090903724,4.95613721959354,50.37037037037037,24.24771742311577,15.48683298050514,12.0,24.0,12.0,64.0,118.0,15.25,200.0,151.0,36.0,64.0,42.0,17.422129149293404,9.291502622129181,2.188901059316734,3.5832125652604643,-0.85
134.0,174.0,6.152777777777777,4.166666666666666,392.0,10.021640493394056,10.919662490355723,9.609523809523811,24.10857573252442,26.023680027862845,17.73713800376643,19.58668707919668,217.58361574074075,97.62147701163919,63.83536225854847,26.0,44.0,55.0,787.0,2272.0,79.1626984126984,3636.0,4183.0,236.0,1638.0,511.0,58.48991299080494,28.00417293082196,2.6401561396365896,1.473730703285255,-5.41
36.0,39.0,3.2222222222222223,1.8611111111111112,88.0,3.804530452640311,3.802675481463779,3.6333333333333333,7.691642601795419,8.350642529077819,5.835193734454857,5.901223825343431,58.140625,26.26357993262259,15.543203766865057,6.0,10.0,12.0,60.0,106.0,16.166666666666664,228.0,214.0,20.0,106.0,50.0,18.69255664280207,9.953959938490609,2.193527085331054,2.2794002709583667,-3.5
48.0,54.0,4.944444444444445,2.2222222222222223,128.0,4.609060905280622,4.605350962927558,4.266666666666666,9.38328520359084,10.701285058155637,7.427746781790429,7.559806963567576,68.28125,35.55659711676804,22.60112615949154,12.0,20.0,18.0,110.0,215.0,23.28333333333333,408.0,372.0,36.0,184.0,84.0,23.689120026516974,11.64305218185358,2.3072503713482155,2.48726564121395,-2.34
112.0,129.0,11.340277777777777,5.222222222222221,310.0,10.628446183176258,10.598828823207418,9.885714285714286,21.618238399592297,24.624209825116445,16.913960904630937,17.29634840803903,171.38823611111115,82.99392881039881,52.99252188893987,26.0,52.0,43.0,1082.0,3356.0,82.43809523809524,4009.0,3673.0,349.0,1454.0,500.0,54.67530916066963,26.63805746587206,2.479060927454202,3.1477809454862653,-5.16
100.0,120.0,5.416666666666666,4.305555555555556,252.0,9.30886175028988,9.749086890008648,9.133333333333335,20.667405725159398,21.359705793276675,14.756431632059275,15.738864108011025,180.328125,71.64939787473585,42.69410640284114,10.0,12.0,35.0,615.0,1657.0,64.975,2606.0,2745.0,184.0,1086.0,368.0,47.70184628406661,25.180986129522417,2.465602887247398,1.8322350974708996,-4.7989999999999995
32.0,33.0,5.333333333333334,1.8888888888888886,86.0,3.5534180126147956,3.3164965809277263,3.1666666666666665,6.330127018922193,7.773502691896258,5.415816237971963,5.16852706778819,39.65625,24.296669675080466,15.65685424949238,10.0,20.0,12.0,65.0,122.0,15.166666666666666,204.0,155.0,34.0,65.0,42.0,17.392861267529163,8.424292428609817,2.1357792050698574,3.464226847231096,-1.3
84.0,99.0,8.618055555555555,3.791666666666667,238.0,7.80227213102441,7.778209686991334,7.190476190476191,15.873196309471851,18.27775648447841,12.601715207903625,12.881796940813075,121.097,62.464263078244365,40.57348493643238,24.0,40.0,33.0,480.0,1283.0,52.66190476190476,1777.0,1623.0,189.0,652.0,266.0,40.57301992584607,19.204974955561692,2.491466109691675,2.8759355845108656,-2.593
104.0,126.0,6.6388888888888875,4.1388888888888875,276.0,9.096555450524587,9.537941272008482,8.733333333333334,20.31864012118136,21.751589774673807,14.975211231541634,16.008823660230764,171.078125,75.42559554845143,47.15309693860172,18.0,24.0,39.0,642.0,1860.0,64.62698412698413,2699.0,2817.0,171.0,1358.0,396.0,48.147500833030975,24.539371048698992,2.5050132611518783,1.7660109824224977,-2.943
76.0,94.0,6.277777777777777,3.0277777777777786,210.0,6.536581260209188,6.752165224246958,6.133333333333333,14.289718813148736,15.814744144215576,10.87046991486494,11.507310092096336,120.609375,55.54940278635105,35.68533939059601,12.0,22.0,30.0,258.0,565.0,41.35,1029.0,1012.0,93.0,423.0,181.0,35.11072133547725,17.668228976605825,2.504976898746481,2.226351040051458,-0.8759999999999999
174.0,221.0,10.076388888888888,5.9375,510.0,13.683924628611804,14.567209874831315,12.973809523809528,31.52513164712641,34.68001991341789,23.689036863810227,25.660071765023456,272.8475787037037,127.61555050684562,83.60956619058177,38.0,68.0,71.0,1905.0,6609.0,125.97828282828284,8258.0,8901.0,528.0,3654.0,955.0,76.24164224234147,37.06360272698565,2.680376104733778,1.5031962883073875,-4.173
42.0,46.0,4.083333333333334,2.027777777777778,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.6516903153825835,6.74331038263985,61.515625,30.980105894226565,19.186912597118443,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.185691438717143,10.792280186226476,2.2458267799378637,2.34622717382778,-1.38
62.0,68.0,2.9722222222222223,3.0,142.0,6.449489742783179,6.683281572999748,6.4,13.878775382679628,14.123724356957947,9.899494936611669,10.304434264941282,112.0,44.26072465075347,24.730116363983505,6.0,6.0,19.0,264.0,715.0,33.69642857142857,1118.0,1182.0,86.0,444.0,170.0,31.6025892465374,17.300563079745768,2.2360679774997894,1.6872141191211394,-3.96
94.0,111.0,7.8888888888888875,3.8888888888888893,254.0,8.396754605515326,8.61895021631898,7.866666666666667,18.034519599612803,20.09316903955277,13.889167068392073,14.52189694568978,141.203125,69.03127960031861,44.03067944372927,20.0,32.0,36.0,573.0,1643.0,57.906349206349205,2286.0,2263.0,192.0,963.0,330.0,44.33283958643311,22.037290512525807,2.4322999064511652,2.055183354125184,-8.56
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,0.61
30.0,31.0,2.361111111111111,1.6666666666666665,68.0,3.393846850117352,3.3944271909999157,3.3,6.825617198010981,7.195941990698567,5.059137268047012,5.084727244415705,51.375,21.68708871008112,12.128990204491961,4.0,6.0,9.0,42.0,71.0,12.916666666666666,163.0,157.0,11.0,78.0,36.0,16.18960238097852,8.720566232730448,2.1010029896154583,2.1229179499593664,-2.12
60.0,65.0,5.694444444444445,3.0,152.0,6.113392202930194,6.102272628689248,5.7666666666666675,12.359048326954822,13.710348322354497,9.520557554648656,9.670040635922621,90.125,44.172862437180825,27.12461179749811,16.0,22.0,21.0,258.0,671.0,33.311904761904756,971.0,903.0,87.0,370.0,150.0,30.517351441881274,15.21180399465588,2.2784136094964484,2.3234482468264086,-2.5810000000000004
114.0,156.0,9.104166666666668,3.5694444444444446,370.0,8.113931529398815,8.535239408078658,7.376190476190477,18.58266668380745,21.701495490163705,14.617701936751622,15.85466129038894,177.7659074074074,84.63690694153402,58.693330930078865,26.0,58.0,52.0,459.0,1046.0,65.03333333333333,1862.0,1857.0,188.0,684.0,312.0,47.88740852457365,22.142231675961924,2.8046855277811185,2.202987396467461,-6.86
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,-1.44
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,-0.96
36.0,39.0,3.2222222222222223,1.8611111111111112,88.0,3.804530452640311,3.802675481463779,3.6333333333333333,7.691642601795419,8.350642529077819,5.835193734454857,5.901223825343431,58.140625,26.26357993262259,15.543203766865057,6.0,10.0,12.0,60.0,106.0,16.166666666666664,228.0,214.0,20.0,106.0,50.0,18.69255664280207,9.953959938490609,2.193527085331054,2.2794002709583667,-3.19
160.0,190.0,12.08333333333333,6.9166666666666625,420.0,14.739289860616427,15.170934433863936,14.066666666666672,31.78274173631911,34.37039192819081,23.7362913466654,24.931664233434038,262.140625,116.35897743658691,72.12365968707887,26.0,40.0,59.0,2818.0,12637.0,123.75442612942614,11563.0,11827.0,637.0,4172.0,1038.0,76.39319659444796,39.62247817094146,2.4314966612043025,1.6058880173583248,-0.742
28.0,27.0,4.111111111111111,2.166666666666667,62.0,3.808060412490447,3.549127729379167,3.633333333333333,6.7112352811751075,7.317262334258209,5.059137268047012,4.825214220421861,51.375,20.502370415588317,11.30056307974577,6.0,8.0,8.0,76.0,170.0,14.266666666666667,248.0,199.0,28.0,76.0,42.0,16.9667011599727,9.409260218956907,1.9890437907365472,2.862065598305084,-1.47
108.0,131.0,6.8888888888888875,4.416666666666667,284.0,9.613392202930193,10.051762371472428,9.266666666666667,21.35904832695482,22.710348322354495,15.6418778982083,16.69034046504862,182.46875,78.11398793413508,48.33781523309453,16.0,22.0,40.0,687.0,1850.0,71.16785714285714,2877.0,2994.0,213.0,1224.0,408.0,50.41908163019109,25.682796633577023,2.4957732845761433,1.8989239732990362,-4.553999999999999
42.0,45.0,4.083333333333334,2.0,108.0,4.1815405503520555,4.183281572999747,3.9,8.476851594032942,9.587825972095702,6.692130429902464,6.768900359008543,58.125,31.12014063328907,19.41640786499874,12.0,18.0,15.0,84.0,159.0,19.5,315.0,291.0,27.0,144.0,66.0,21.17608116869581,10.128990204491958,2.23606797749979,2.3408516164378748,-1.34
82.0,99.0,3.805555555555556,3.2777777777777777,208.0,7.360173345306138,7.8162747348552015,7.233333333333334,16.744800786464065,17.278424895337196,11.968444621832965,12.86331380746564,144.9375,58.73671080990659,35.21539773822208,8.0,10.0,29.0,326.0,791.0,45.76904761904762,1429.0,1559.0,107.0,742.0,250.0,38.36788157019916,20.251522110869985,2.4577628819700057,1.7630566093477718,-5.85
32.0,32.0,4.361111111111111,2.5,70.0,4.346065214951231,4.073691594068751,4.199999999999999,7.767814816086004,8.243842693818436,5.6568542494923815,5.470054377666424,64.0,23.181712008383716,12.53663105724556,6.0,6.0,9.0,104.0,242.0,17.3,344.0,280.0,40.0,104.0,56.0,19.256112182379937,10.565186913861831,2.0420789618979085,3.0922461946023914,-2.11
64.0,69.0,8.305555555555555,3.583333333333333,166.0,6.895953267715891,6.6437359270810905,6.366666666666668,13.078349155628509,15.050725580534305,10.434513391499095,10.300377488003088,94.421875,47.58273695100607,29.607698869111033,16.0,28.0,23.0,400.0,1171.0,39.87857142857143,1390.0,1194.0,136.0,400.0,182.0,33.79670889511047,16.777922971341575,2.2701144832566325,4.086991845579041,-4.2860000000000005
30.0,31.0,2.361111111111111,1.6666666666666665,68.0,3.393846850117352,3.3944271909999157,3.3,6.825617198010981,7.195941990698567,5.059137268047012,5.084727244415705,51.375,21.68708871008112,12.128990204491961,4.0,6.0,9.0,42.0,71.0,12.916666666666666,163.0,157.0,11.0,78.0,36.0,16.18960238097852,8.720566232730448,2.1010029896154583,2.1229179499593664,-2.21
54.0,59.0,5.284722222222222,2.333333333333333,154.0,4.999018565639892,5.008459641508933,4.585714285714285,10.174952310848312,11.997546414099729,8.30271070376823,8.388651282978543,72.3101111111111,40.6106538883697,26.37825031020934,16.0,36.0,21.0,148.0,317.0,26.78333333333333,553.0,509.0,61.0,228.0,104.0,26.18134090569411,12.507812992350619,2.317687153614616,2.4607178822983924,-3.76
28.0,28.0,1.75,1.75,56.0,3.5,3.5,3.5,7.0,7.0,4.949747468305834,4.949747468305834,56.0,19.798989873223334,9.899494936611667,0.0,0.0,7.0,42.0,70.0,12.833333333333334,168.0,168.0,0.0,63.0,28.0,15.960242064512125,8.987918414869867,1.9999999999999996,2.0416666666666665,-3.18
50.0,52.0,6.944444444444445,2.805555555555556,130.0,5.4472648627321485,5.210923771927642,4.966666666666667,10.155744216933176,11.969444682594828,8.353633162459333,8.131933968644253,67.03125,37.49847701092301,23.543203766865055,14.0,26.0,18.0,226.0,611.0,27.838095238095235,772.0,651.0,76.0,226.0,110.0,26.723831716489627,13.362598679022616,2.15153801422301,3.5376942474401027,-3.9
132.0,167.0,9.812499999999998,5.430555555555555,370.0,11.399449786001158,11.78756992437932,10.857142857142858,25.002526708431073,27.0987390154784,18.435306266759614,19.740886874481806,223.92512499999998,96.0981667184088,61.4817468852892,26.0,36.0,52.0,1137.0,3473.0,93.54444444444444,4608.0,4627.0,352.0,1825.0,594.0,60.608302231161424,30.36920943321505,2.6359582316594254,1.9714459818275905,-3.2460000000000004
38.0,36.0,4.25,3.0,74.0,5.414213562373096,5.154700538379252,5.333333333333333,9.885618083164125,10.121320343559642,7.071067811865477,6.811554787871634,80.0,27.099552952969105,13.313708498984763,2.0,2.0,9.0,220.0,715.0,22.21865079365079,770.0,670.0,50.0,220.0,90.0,23.592827936949178,13.191508225450303,1.9318516525781366,2.6909155266923976,-3.63
28.0,28.0,4.5625,1.75,84.0,3.1213203435596424,2.8656243103068935,2.8,5.371236166328254,6.742640687119284,4.5604779323150675,4.336887038717671,36.74074074074074,21.662619116234062,14.32455532033676,12.0,28.0,11.0,44.0,76.0,12.25,134.0,98.0,26.0,44.0,30.0,15.122655423942513,7.595865303863629,2.1357792050698583,3.3604351426960575,-4.23
68.0,73.0,8.034722222222221,3.986111111111111,180.0,7.486510967979775,7.206684755924204,7.033333333333333,14.148496851287796,15.964603559756744,10.943859825358583,10.857361044936972,108.51099537037037,50.511297355738364,31.03003674737019,18.0,34.0,24.0,532.0,1836.0,42.457539682539675,1888.0,1663.0,140.0,532.0,210.0,36.09480965733199,19.178732385290445,2.222674032359102,3.670654968554805,1.144
54.0,63.0,5.805555555555555,2.4444444444444446,148.0,5.036581260209189,5.027420352855368,4.633333333333334,10.289718813148736,11.814744144215574,8.163363133678393,8.35071356812661,78.4375,39.99305360024701,25.785844453984343,12.0,22.0,21.0,140.0,281.0,27.316666666666666,515.0,465.0,51.0,230.0,104.0,26.20239932993289,13.137459993790188,2.3648709778844017,2.625358332036857,-3.15
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,-0.01
182.0,235.0,13.388888888888888,6.402777777777778,554.0,14.319075441865145,14.960628827632913,13.314285714285718,32.01818938866819,36.31790866192281,24.734077702767994,26.46078047878284,281.9920324074074,134.50750368846258,89.87489193422263,44.0,84.0,77.0,2333.0,8853.0,138.38354700854703,9669.0,9943.0,609.0,4143.0,1057.0,79.92886364520672,38.527515681090456,2.724289847217466,1.6962536538455604,-4.9
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,-2.57
40.0,44.0,3.4722222222222223,2.1944444444444446,96.0,4.3425352551010965,4.3272393461533625,4.199999999999999,8.748222136706316,9.277222888638047,6.432910715900227,6.5460639825879925,70.765625,28.942921525417994,16.77927174436485,6.0,8.0,13.0,86.0,167.0,19.28333333333333,325.0,303.0,33.0,142.0,66.0,20.982204647916753,11.203557775951705,2.2215832939527687,2.29725588417896,-1.96
