M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logD
138.0,158.0,9.249999999999998,5.916666666666667,352.0,12.91872399336994,13.38016239939092,12.400000000000004,28.006861372734527,30.103434310450773,20.93172530955613,21.914104262512378,219.046875,100.37026639335457,61.333436826100666,26.0,36.0,49.0,2206.0,10730.0,97.16047286047286,9217.0,9607.0,401.0,3388.0,794.0,66.56234363038709,34.30722194890926,2.341438843979124,1.3683884803798325,2.77
152.0,171.0,12.451388888888888,6.972222222222223,400.0,14.633578818625262,14.846219906815412,13.88571428571429,30.550171966940564,33.67571654833375,23.289852479128317,24.007038920043772,237.84136111111115,111.64452321775103,69.11056097681843,34.0,58.0,55.0,3084.0,15305.0,118.03547743106567,12302.0,12220.0,622.0,3980.0,980.0,74.61419671308572,38.264011016461,2.3654332610322957,1.8401699982058384,1.47
146.0,172.0,10.72222222222222,6.111111111111108,384.0,13.273764703227073,13.72430117924654,12.633333333333338,28.819728591850318,31.330352482570646,21.695851232145518,22.7888106904439,231.359375,106.41475223556633,66.28865985271317,26.0,40.0,54.0,2224.0,9969.0,106.11813464313464,9148.0,9367.0,464.0,3255.0,823.0,69.3985968982425,34.80617547911316,2.4393340487275035,1.5180983861158126,2.74
176.0,202.0,10.72222222222222,7.416666666666668,446.0,16.36821373615312,17.06344397239067,15.800000000000006,35.885636755414154,38.22715866740871,26.5885795590485,27.975897840334365,283.046875,127.6604282956309,77.57827181584554,32.0,42.0,62.0,4342.0,25859.0,133.85885212998215,18504.0,19689.0,664.0,6759.0,1308.0,84.46846250075387,43.90941419651001,2.3578754571503797,1.1368132866179899,2.86
42.0,45.0,4.083333333333334,2.0,108.0,4.1815405503520555,4.183281572999747,3.9,8.476851594032942,9.587825972095702,6.692130429902464,6.768900359008543,58.125,31.12014063328907,19.41640786499874,12.0,18.0,15.0,84.0,159.0,19.5,315.0,291.0,27.0,144.0,66.0,21.17608116869581,10.128990204491958,2.23606797749979,2.3408516164378748,0.85
168.0,208.0,8.76388888888889,6.034722222222222,468.0,13.888778337204009,14.797459829348915,13.369047619047624,31.898937570918605,34.28383256693663,23.562124971782108,25.409566794308205,276.22619907407415,122.23995643564669,77.46140713563322,28.0,52.0,65.0,2014.0,7184.0,120.53928571428571,8836.0,9659.0,594.0,3219.0,961.0,76.92921109549093,37.87935293481231,2.6100268970917915,1.3997340338856015,2.7
154.0,183.0,9.312499999999998,5.8888888888888875,416.0,13.325518406134817,14.021837048827832,12.752380952380959,29.83893668576546,32.35845421407555,22.352035554640956,23.752634785964737,244.63823611111115,112.35535623775915,70.53791995843055,28.0,50.0,58.0,2250.0,10327.0,107.35572205572205,9667.0,10356.0,445.0,3623.0,873.0,71.13513439794002,35.834194792018735,2.4841526653798303,1.2705003382810172,3.6
164.0,183.0,13.201388888888888,7.6805555555555545,424.0,16.118229385483513,16.335477141589774,15.352380952380958,33.522630980282905,36.69387617277295,25.471033799572428,26.165035911176705,258.2209907407408,120.18464683802677,73.45755693147964,34.0,58.0,58.0,4122.0,22107.0,131.27093902829196,16404.0,16275.0,776.0,5227.0,1178.0,81.45316488456933,41.59021948081279,2.3344017180775936,1.8136915418956499,1.93
196.0,228.0,12.874999999999996,7.972222222222223,530.0,17.569648555422038,18.252185073562565,16.771428571428576,38.35608661468877,41.90390133129514,28.93462599465876,30.42043630677714,306.66073148148155,143.6154903163303,89.99151219223783,42.0,74.0,73.0,5515.0,35016.0,151.28667883114474,23279.0,24519.0,825.0,7741.0,1497.0,92.30615595946199,47.10319011787291,2.4420271007869103,1.1381658319123031,1.72
188.0,222.0,9.562499999999998,7.6111111111111125,486.0,17.015788434915756,17.930085339291693,16.58571428571429,38.084146563156125,40.0210160099545,27.73149267345742,29.518878835198286,316.5068703703704,135.82086863355505,82.40567904563234,28.0,42.0,67.0,4041.0,20205.0,146.92832584082583,17735.0,19434.0,855.0,5984.0,1411.0,88.62102805375847,46.36404777658847,2.462444685693308,1.1601938425841243,2.4
148.0,173.0,7.999999999999998,6.111111111111111,374.0,13.597356788324019,14.288410689854784,13.233333333333336,30.274810565165648,31.794033233692268,22.08671915792698,23.437707624626643,247.6875,106.77363313437561,64.40450463796613,22.0,28.0,52.0,2098.0,8590.0,107.64040126540127,8946.0,9496.0,480.0,3240.0,865.0,70.46501229626678,36.56477798559968,2.490729771049148,1.3936451559214098,4.5
106.0,123.0,5.756944444444444,4.319444444444445,278.0,9.649796472696188,10.113810604436493,9.352380952380955,21.35071543421229,22.75660967829858,15.772136759961306,16.655565027732667,173.95536574074075,77.0383663704996,47.03457635686142,18.0,32.0,38.0,825.0,2772.0,66.58098845598846,3548.0,3806.0,244.0,1412.0,442.0,50.19032944382586,26.083051229680795,2.421440397628933,1.5584920297859364,1.34
94.0,106.0,5.944444444444445,4.805555555555555,222.0,9.846866552750667,10.048905883306642,9.700000000000003,20.723985260070297,21.2862861528369,14.768362175877742,15.348428084845498,174.78125,67.25767165566576,38.273320130848546,10.0,10.0,30.0,834.0,2711.0,63.99563492063493,3368.0,3385.0,268.0,1164.0,408.0,48.02679948700981,26.30774267220062,2.330208441381388,1.9026166103126383,0.22
194.0,233.0,11.39583333333333,7.458333333333334,522.0,16.74733335758088,17.656891488327457,16.100000000000005,37.69440324454533,40.510653038872654,27.908738902872436,29.823613824733982,316.37673611111114,141.07365259440982,88.29470435949237,32.0,56.0,73.0,3851.0,18003.0,148.8191502941503,16497.0,17590.0,825.0,5287.0,1337.0,90.86030615983107,45.024536150720905,2.545841883832493,1.2522640554057418,4.06
132.0,150.0,8.388888888888888,5.722222222222221,332.0,12.50804039084698,12.971914108927058,12.06666666666667,27.14083596895009,28.948733772071524,20.155668843148284,21.097607681584655,212.28125,95.79377517081308,57.91922326372759,24.0,32.0,46.0,2047.0,10134.0,91.30831333698981,8546.0,8890.0,354.0,3255.0,738.0,64.06008534710828,33.16255270291785,2.372261012515701,1.3327590367853994,2.5
192.0,230.0,7.9722222222222205,7.611111111111112,482.0,17.259152830872495,18.407582752246288,17.033333333333335,39.50235155182331,40.52587360925307,28.1105802455639,30.26481783063898,339.109375,137.35866517480187,81.8472033414428,20.0,22.0,67.0,3823.0,17950.0,150.50774503274505,17149.0,19215.0,907.0,6208.0,1485.0,90.32453588494955,46.67489596475518,2.4765985160390067,1.1199541489346347,2.52
154.0,185.0,6.9513888888888875,5.666666666666667,410.0,13.100886748174156,14.013155561246373,12.733333333333336,30.180021327709458,31.881973382432292,22.01776947270568,23.765877023850184,248.921875,111.60040435759393,69.39676102914724,28.0,40.0,57.0,1920.0,7957.0,104.27535797535796,8685.0,9799.0,497.0,3356.0,894.0,70.09162758976183,35.820772862245725,2.531803727039534,1.1784521043540062,1.77
146.0,169.0,7.3888888888888875,6.166666666666667,362.0,13.686673185801062,14.38016239939092,13.400000000000004,30.40878516138121,31.639332695313012,22.017769472705684,23.32831782488547,248.921875,105.02556903658034,62.40450463796613,20.0,24.0,50.0,2452.0,12313.0,102.86221042029865,10684.0,11628.0,466.0,3607.0,876.0,70.23600434316967,37.166227293129694,2.365835569869427,1.1580921175934256,2.4
108.0,126.0,5.916666666666666,4.694444444444444,268.0,10.25402019542349,10.710701925855117,10.033333333333335,22.570417984475046,23.47436688603576,16.32047510869343,17.240934270694794,188.3125,77.59537239524151,45.93017438034093,12.0,16.0,37.0,882.0,2780.0,72.70873015873016,3706.0,3867.0,266.0,1385.0,452.0,52.24060178230146,27.54501083422356,2.447633478289314,1.7043469931371242,2.15
132.0,154.0,8.388888888888888,5.944444444444443,332.0,12.617723500579766,13.048684037234118,12.26666666666667,27.334811450318796,28.71941158655335,19.85600901462617,20.921894480963296,228.3125,95.2155346287865,57.103941558220384,20.0,24.0,46.0,1705.0,6580.0,95.80624098124099,7041.0,7233.0,431.0,2451.0,708.0,64.18955540146987,33.703229411499095,2.482718750346626,1.624641192187242,3.63
80.0,94.0,5.034722222222222,3.708333333333333,208.0,7.7710036028249,7.977595483171734,7.571428571428571,16.584288308838786,17.474529190361963,12.056514789131914,12.613992955274185,142.01837037037035,57.88093165794251,34.63136062008028,12.0,20.0,28.0,412.0,1084.0,48.29642857142858,1684.0,1713.0,168.0,646.0,260.0,39.152942879296724,21.216624890685953,2.4267198851308134,2.02797136434147,0.9
170.0,197.0,9.861111111111109,7.3055555555555545,426.0,16.00804039084698,16.696658980318645,15.566666666666672,35.140835968950086,36.94873377207152,25.691202749081015,27.082631330300565,286.453125,122.66383285590187,73.4755724498316,24.0,32.0,59.0,3651.0,18773.0,130.93181344798992,15567.0,16571.0,707.0,5153.0,1201.0,82.08396590412806,43.326466550039946,2.3951889140742506,1.2416370859367793,3.88
144.0,170.0,7.749999999999999,5.888888888888889,366.0,13.114193540729627,13.80223178931873,12.766666666666671,29.315218770939108,30.752791781372956,21.33917226222055,22.705010867071415,243.078125,103.80517127056694,62.76079580771275,20.0,26.0,51.0,1810.0,6934.0,104.62086247086248,7816.0,8420.0,490.0,3128.0,844.0,68.10818777588324,35.68105909063349,2.485825022487666,1.4408281390922064,3.6
166.0,194.0,10.58333333333333,6.611111111111112,434.0,14.77889733867608,15.471692262854534,14.13333333333334,32.75166215919859,35.38185920578796,24.53620890071016,25.963967296515907,257.8125,120.92321101918762,75.33563112872628,34.0,46.0,61.0,3152.0,16372.0,121.06518146885794,13566.0,14578.0,594.0,5020.0,1094.0,77.85707057169944,39.10880359473751,2.4167413674411313,1.192216888657806,1.35
166.0,207.0,9.194444444444443,6.277777777777776,444.0,14.011570350697117,14.892600971017215,13.56666666666667,32.16042864832977,33.91535357725191,23.258292033180794,25.248746961452973,284.03125,119.73105046361383,74.88978601220472,24.0,30.0,63.0,2115.0,8409.0,121.09655622155623,9204.0,9962.0,456.0,4351.0,980.0,75.20646285526377,38.39010287340207,2.5745258245724836,1.3468483189779863,3.57
106.0,124.0,6.277777777777777,4.333333333333333,272.0,9.631030293135236,10.091308017391087,9.300000000000002,21.355626976712568,22.711550329053644,15.763198241767943,16.69439724198681,172.296875,76.79507884641563,46.97495135372843,18.0,24.0,38.0,816.0,2688.0,66.74087301587302,3466.0,3666.0,238.0,1455.0,442.0,50.18094973145056,26.046107747551865,2.4101149284220327,1.579251024428231,2.64
90.0,102.0,6.666666666666666,3.972222222222222,230.0,8.5585506480638,8.788632535927308,8.166666666666668,18.26206058627047,19.825009415113584,13.79170781246936,14.32870732257612,140.28125,65.67518614379054,40.26017471160955,18.0,26.0,32.0,659.0,2222.0,54.89805194805195,2686.0,2727.0,184.0,1013.0,330.0,43.87390684841668,22.84617678022464,2.328549782204414,1.7552452534883751,3.31
128.0,151.0,13.243055555555554,5.423611111111111,386.0,11.284259161581025,11.258599570963442,10.273809523809526,23.025266023471538,27.376776142840942,18.688876356864714,19.112955669458856,183.1681805555556,96.23076291972971,64.19047902062884,38.0,84.0,53.0,1560.0,6191.0,90.55995670995671,5881.0,5503.0,373.0,2024.0,594.0,60.14716373238932,28.531661141327746,2.4477141306969066,2.7366545388054693,3.66
104.0,122.0,5.666666666666666,4.499999999999999,260.0,9.775188245478667,10.221444691080755,9.566666666666668,21.586589313612485,22.442188697915302,15.544418642285587,16.49715084193495,181.546875,74.75789447760702,44.56731050097483,14.0,16.0,36.0,808.0,2621.0,66.65238095238095,3436.0,3639.0,232.0,1298.0,423.0,50.05868652230739,26.442810790616203,2.4029638813676746,1.6005933885180101,1.1
88.0,100.0,6.055555555555555,4.138888888888889,218.0,8.702708600407233,8.918769209616974,8.433333333333334,18.49302292317038,19.555647783975246,13.572928212987001,14.131460922524264,149.53125,63.638001774981966,37.85253385885596,14.0,18.0,30.0,646.0,2119.0,55.03095238095238,2616.0,2635.0,184.0,1003.0,330.0,43.670887961727985,22.9727975542062,2.336002825626448,1.8040053796882818,1.2
174.0,204.0,10.562499999999998,7.1944444444444455,456.0,15.853992392367282,16.535658148291777,15.28571428571429,34.85660557649846,37.289175634393686,25.82895192938014,27.262578715528775,283.2568703703704,126.44904002872525,77.69090240351349,30.0,48.0,63.0,3465.0,16852.0,134.1524336774337,14754.0,15651.0,726.0,4994.0,1198.0,82.53970110671072,42.22059519997098,2.462251107778833,1.3150389537559979,1.4
134.0,156.0,8.999999999999998,5.777777777777779,344.0,12.473565548236332,12.91854736354445,12.000000000000004,27.103849113418878,28.988773217691687,20.07478861410852,21.119140881015156,219.0625,97.25271899759508,59.511582410973986,24.0,32.0,48.0,1739.0,6932.0,95.77503607503607,7208.0,7440.0,412.0,2820.0,736.0,64.30524046176264,33.4283639447753,2.432899380879883,1.5745878715060815,3.5
168.0,198.0,10.222222222222221,7.138888888888888,430.0,15.477896845885903,16.14021390069773,15.000000000000005,34.07961223678286,35.997836481890545,24.87470616815329,26.385971077339917,283.078125,121.42533350411192,73.93456298559221,28.0,34.0,60.0,3336.0,17042.0,127.10305968541265,14214.0,15110.0,606.0,5098.0,1130.0,80.03940238536688,41.91041748898203,2.419377330346886,1.2508469229788635,3.78
168.0,196.0,10.22222222222222,7.0277777777777795,430.0,15.42305529101951,16.1018289365442,14.900000000000006,33.9826244960985,36.11249757464962,25.024536082414347,26.473827677650593,275.0625,121.71445377512521,74.34220383834578,30.0,38.0,60.0,3138.0,14383.0,127.04075369075369,13368.0,14191.0,684.0,4319.0,1100.0,81.38970409103902,41.53706457842331,2.430015185124266,1.3416290552437953,3.39
136.0,158.0,8.63888888888889,6.138888888888889,340.0,13.096555450524587,13.537941272008482,12.733333333333336,28.318640121181357,29.751589774673807,20.632065481034005,21.665677909723136,235.078125,98.05301254642096,58.46680543758647,18.0,24.0,47.0,1955.0,8121.0,100.19850427350427,8090.0,8340.0,480.0,2679.0,766.0,66.46836397354579,34.83088956666874,2.4521000365479466,1.577295700816263,1.03
50.0,57.0,2.2222222222222223,2.2777777777777777,118.0,4.966326495188786,5.1971026724636955,4.933333333333334,10.919183588453086,11.082482904638631,7.737734478532144,8.157523945012947,91.390625,35.635408537452385,20.257980408983922,4.0,4.0,16.0,109.0,215.0,23.9,470.0,505.0,32.0,243.0,96.0,24.775053529229787,13.683238505927559,2.3027756377319952,1.9253677344386608,0.89
172.0,206.0,8.111111111111109,7.1111111111111125,432.0,15.741514740667453,16.64329223493604,15.500000000000004,35.50577290206556,36.52467160255392,25.28215312081771,27.10416452973106,307.109375,123.12122507641729,73.31057228419728,18.0,20.0,60.0,3103.0,14623.0,131.74021395271396,13666.0,15028.0,642.0,5451.0,1228.0,81.27247049027716,43.12011326522212,2.4794040050173503,1.179557207116859,2.0
174.0,212.0,8.652777777777775,6.590277777777778,472.0,14.978094734681052,15.889211538885053,14.53571428571429,34.032912167134164,36.129132028557365,24.907388848933905,26.714390556940113,293.4605740740741,126.14874658734382,78.2898342603794,26.0,48.0,65.0,2373.0,8648.0,133.72420634920636,10383.0,11326.0,713.0,3932.0,1123.0,79.77083762698811,41.10685690672953,2.5433974363641423,1.425785396104413,0.7
102.0,117.0,5.055555555555555,4.472222222222221,248.0,9.826499840494924,10.288632535927308,9.666666666666668,21.66398437491715,22.360907799975823,15.584858756805469,16.450027666135764,178.15625,73.15891591176253,42.74545608584812,12.0,14.0,34.0,1020.0,4340.0,61.20718725718726,4444.0,4836.0,190.0,1343.0,404.0,51.1985639315018,26.738250564873816,2.379514390941753,1.243290505364603,2.68
80.0,90.0,6.006944444444445,3.069444444444444,224.0,6.938471607291001,7.183059726927223,6.466666666666669,15.026997519385946,17.15094724559599,11.859414051999735,12.342366755126346,109.8767361111111,59.524759783062315,38.52953014478577,22.0,44.0,31.0,369.0,1029.0,43.275,1495.0,1497.0,101.0,551.0,209.0,37.32742588625631,17.78864851059615,2.4057563599210994,1.870766804658996,3.34
94.0,106.0,6.916666666666666,4.222222222222221,238.0,9.0585506480638,9.288632535927308,8.666666666666668,19.262060586270465,20.82500941511358,14.498814593655906,15.03581410376267,148.28125,68.50361326853674,41.67438827398266,18.0,26.0,33.0,728.0,2358.0,60.01230158730159,2932.0,2936.0,220.0,1098.0,368.0,46.15440958322523,23.45659502709251,2.3483945494238645,1.8770715877020792,2.6
178.0,208.0,11.333333333333332,7.416666666666668,458.0,16.31257084348729,16.999334461782425,15.700000000000003,35.83247857074551,38.29937630114934,26.576649015230036,28.034107687338164,288.59375,129.12842291530117,79.11928128008499,30.0,42.0,64.0,3630.0,17349.0,141.72226882594532,15246.0,15955.0,814.0,5626.0,1306.0,84.7152595695892,43.28438865628789,2.4639382871822226,1.3855294336185304,2.63
168.0,192.0,12.513888888888888,6.722222222222223,464.0,14.930690121657355,15.411124627945261,14.038095238095243,32.18827179860279,36.16005863747671,25.009822552735262,26.021282644117488,247.4014722222223,124.20785360418225,79.13032581465555,40.0,80.0,64.0,3682.0,21177.0,122.76924567520544,15196.0,15644.0,580.0,5488.0,1104.0,79.05613509667441,39.122230215866054,2.362527157488192,1.3409378376252887,2.5
90.0,107.0,4.305555555555555,3.7777777777777772,224.0,8.360173345306137,8.8162747348552,8.233333333333333,18.74480078646407,19.278424895337196,13.382658184206061,14.277527369838737,160.9375,64.39356505939898,38.043824862968265,8.0,10.0,31.0,503.0,1447.0,53.21349206349206,2187.0,2370.0,171.0,806.0,303.0,43.013133586971435,23.03472109256244,2.4423150149475368,1.623215527743032,3.2
58.0,68.0,3.6944444444444446,2.388888888888889,150.0,5.270856947829097,5.499778153927474,5.066666666666667,11.610826190248506,12.433125433716452,8.623180744681168,9.109000302050543,93.53125,42.09999859685164,25.90168923923731,10.0,14.0,21.0,138.0,277.0,28.066666666666666,574.0,591.0,44.0,238.0,106.0,27.577091047326228,13.878162757652461,2.396777257254043,2.040436759827298,-1.48
172.0,202.0,10.472222222222221,7.277777777777778,438.0,15.935560745775549,16.618728370246455,15.433333333333337,35.047269578507986,37.06219285813146,25.71971231978243,27.16643115367305,288.609375,124.27186221463467,75.2460771819513,24.0,34.0,61.0,4073.0,24222.0,127.93528603319626,17465.0,18686.0,659.0,5139.0,1163.0,82.41097176049917,42.696300343508554,2.5127281392625074,1.1068237973283381,2.5
